sales_order_id,order_date,customer_id,sales_channel,order_status,payment_method,subtotal,discount_total,tax_total,order_total,created_date
MS-000219,2025-08-05,9806,Market Stall,Closed,Coin,84.32,6.09,5.62,89.94,2025-08-05
MS-000220,2025-07-06,7111,Market Stall,Closed,Coin,94.79,4.33,5.92,100.72,2025-07-06
MS-000221,2025-09-01,10404,Market Stall,Shipped,Coin,55.88,1.94,4.14,60.02,2025-09-01
MS-000222,2025-07-22,10233,Market Stall,Closed,Coin,177.09,6.17,13.68,190.76,2025-07-22
MS-000223,2025-08-19,8438,Market Stall,Closed,Coin,183.75,7.0,11.94,195.68,2025-08-19
MS-000224,2025-09-09,7707,Market Stall,Shipped,Coin,118.89,4.31,7.43,126.32,2025-09-09
MS-000225,2025-07-15,7466,Market Stall,Open,Coin,72.89,5.47,4.56,77.44,2025-07-15
MS-000226,2025-09-09,8393,Market Stall,Closed,Coin,71.64,2.25,4.48,76.11,2025-09-09
MS-000227,2025-09-29,7631,Market Stall,Closed,Coin,70.7,2.11,4.42,75.12,2025-09-29
MS-000228,2025-08-08,7979,Market Stall,Shipped,Coin,23.61,1.01,1.48,25.09,2025-08-08
MS-000229,2025-09-18,9143,Market Stall,Closed,Coin,213.98,6.13,14.91,228.88,2025-09-18
MS-000230,2025-07-23,8474,Market Stall,Closed,Coin,86.73,3.9,6.77,93.49,2025-07-23
MS-000231,2025-08-06,7035,Market Stall,Closed,Coin,165.19,2.31,10.32,175.51,2025-08-06
MS-000232,2025-07-19,7162,Market Stall,Shipped,Coin,162.44,7.08,11.88,174.32,2025-07-19
MS-000233,2025-07-19,7486,Market Stall,Shipped,Coin,207.85,7.5,12.99,220.84,2025-07-19
MS-000234,2025-09-07,7123,Market Stall,Open,Coin,105.21,4.08,6.58,111.78,2025-09-07
MS-000235,2025-07-06,8282,Market Stall,Closed,Coin,113.25,4.94,7.08,120.33,2025-07-06
MS-000236,2025-07-19,9343,Market Stall,Closed,Coin,203.15,10.02,15.7,218.85,2025-07-19
MS-000237,2025-08-02,9476,Market Stall,Open,Coin,299.01,15.8,28.07,327.09,2025-08-02
MS-000238,2025-07-18,8883,Market Stall,Closed,Coin,139.6,7.22,10.47,150.08,2025-07-18
MS-000239,2025-07-24,7610,Market Stall,Shipped,Coin,260.86,11.74,20.97,281.83,2025-07-24
MS-000240,2025-07-10,9688,Market Stall,Closed,Coin,193.73,7.6,15.5,209.23,2025-07-10
MS-000241,2025-09-15,8305,Market Stall,Closed,Coin,84.56,4.01,5.29,89.85,2025-09-15
MS-000242,2025-07-23,10110,Market Stall,Open,Coin,286.61,11.9,20.27,306.87,2025-07-23
MS-000243,2025-07-28,7081,Market Stall,Closed,Coin,59.35,2.78,3.71,63.06,2025-07-28
MS-000244,2025-09-25,10093,Market Stall,Shipped,Coin,228.54,10.82,14.28,242.82,2025-09-25
MS-000245,2025-09-08,7324,Market Stall,Closed,Coin,58.73,2.36,3.67,62.4,2025-09-08
MS-000246,2025-08-05,7758,Market Stall,Shipped,Coin,79.03,3.94,5.85,84.88,2025-08-05
MS-000247,2025-07-10,10014,Market Stall,Closed,Coin,150.01,7.84,9.38,159.38,2025-07-10
MS-000248,2025-08-06,10585,Market Stall,Closed,Coin,93.81,3.48,6.51,100.32,2025-08-06
MS-000249,2025-07-01,9737,Market Stall,Open,Coin,49.94,1.84,3.64,53.58,2025-07-01
MS-000250,2025-08-24,8533,Market Stall,Closed,Coin,70.75,2.97,4.92,75.66,2025-08-24
MS-000251,2025-08-31,9431,Market Stall,Shipped,Coin,113.8,3.03,7.11,120.91,2025-08-31
MS-000252,2025-09-11,9172,Market Stall,Closed,Coin,56.82,3.54,3.55,60.37,2025-09-11
MS-000253,2025-07-05,7216,Market Stall,Closed,Coin,81.72,2.15,5.11,86.83,2025-07-05
MS-000254,2025-08-19,9799,Market Stall,Shipped,Coin,77.24,2.51,4.83,82.07,2025-08-19
MS-000255,2025-07-16,8016,Market Stall,Shipped,Coin,181.77,8.89,11.36,193.13,2025-07-16
MS-000256,2025-09-15,9489,Market Stall,Shipped,Coin,132.65,4.66,9.29,141.93,2025-09-15
MS-000257,2025-08-30,7677,Market Stall,Closed,Coin,215.28,5.81,19.82,235.1,2025-08-30
MS-000258,2025-07-27,10492,Market Stall,Closed,Coin,117.09,6.33,7.32,124.41,2025-07-27
MS-000259,2025-07-14,9229,Market Stall,Shipped,Coin,439.51,20.02,39.88,479.39,2025-07-14
MS-000260,2025-09-15,10155,Market Stall,Closed,Coin,173.01,8.58,10.81,183.82,2025-09-15
MS-000261,2025-09-19,9366,Market Stall,Closed,Coin,222.97,12.91,17.69,240.66,2025-09-19
MS-000262,2025-07-21,9661,Market Stall,Shipped,Coin,148.71,6.09,9.29,158.0,2025-07-21
MS-000263,2025-09-12,8157,Market Stall,Closed,Coin,51.57,1.52,3.22,54.79,2025-09-12
MS-000264,2025-09-26,8860,Market Stall,Open,Coin,28.59,0.95,1.79,30.38,2025-09-26
MS-000265,2025-07-08,9290,Market Stall,Shipped,Coin,292.4,12.3,25.66,318.06,2025-07-08
MS-000266,2025-07-01,10080,Market Stall,Shipped,Coin,203.21,4.97,14.85,218.06,2025-07-01
MS-000267,2025-08-06,8883,Market Stall,Closed,Coin,66.87,2.38,5.08,71.96,2025-08-06
MS-000268,2025-07-04,10457,Market Stall,Shipped,Coin,79.74,3.0,7.36,87.1,2025-07-04
MS-000269,2025-07-11,9798,Market Stall,Closed,Coin,119.06,6.51,10.4,129.45,2025-07-11
MS-000270,2025-08-15,7236,Market Stall,Closed,Coin,111.98,4.77,7.0,118.98,2025-08-15
MS-000271,2025-09-26,9369,Market Stall,Shipped,Coin,71.39,4.83,6.38,77.77,2025-09-26
MS-000272,2025-07-12,9207,Market Stall,Closed,Coin,434.3,24.12,35.05,469.35,2025-07-12
MS-000273,2025-07-21,10351,Market Stall,Closed,Coin,144.43,10.17,11.91,156.34,2025-07-21
MS-000274,2025-09-11,9443,Market Stall,Shipped,Coin,75.55,3.97,4.96,80.51,2025-09-11
MS-000275,2025-09-26,9846,Market Stall,Closed,Coin,109.18,6.23,6.82,116.01,2025-09-26
MS-000276,2025-09-03,9177,Market Stall,Open,Coin,137.68,8.25,9.69,147.37,2025-09-03
MS-000277,2025-08-17,9329,Market Stall,Closed,Coin,143.71,3.26,9.76,153.46,2025-08-17
MS-000278,2025-08-05,8773,Market Stall,Closed,Coin,106.42,3.46,7.2,113.61,2025-08-05
MS-000279,2025-08-26,7999,Market Stall,Closed,Coin,162.02,8.03,13.43,175.45,2025-08-26
MS-000280,2025-07-16,10117,Market Stall,Closed,Coin,108.02,6.14,8.74,116.76,2025-07-16
MS-000281,2025-08-25,10428,Market Stall,Closed,Coin,103.35,5.89,6.87,110.22,2025-08-25
MS-000282,2025-07-22,8696,Market Stall,Closed,Coin,196.37,7.52,14.56,210.93,2025-07-22
MS-000283,2025-07-20,10528,Market Stall,Closed,Coin,112.63,6.24,7.04,119.67,2025-07-20
MS-000284,2025-09-06,7024,Market Stall,Shipped,Coin,158.8,3.25,13.25,172.05,2025-09-06
MS-000285,2025-07-15,10485,Market Stall,Shipped,Coin,176.05,6.26,12.88,188.92,2025-07-15
MS-000286,2025-08-24,8962,Market Stall,Shipped,Coin,133.53,4.81,9.19,142.71,2025-08-24
MS-000287,2025-09-18,7113,Market Stall,Closed,Coin,74.88,5.32,5.47,80.35,2025-09-18
MS-000288,2025-08-28,7642,Market Stall,Closed,Coin,105.8,5.16,7.37,113.17,2025-08-28
MS-000289,2025-07-06,8863,Market Stall,Shipped,Coin,128.0,5.39,10.35,138.35,2025-07-06
MS-000290,2025-09-11,8344,Market Stall,Closed,Coin,56.25,2.53,3.67,59.92,2025-09-11
MS-000291,2025-07-02,10523,Market Stall,Closed,Coin,91.95,3.3,6.7,98.64,2025-07-02
MS-000292,2025-07-07,8939,Market Stall,Shipped,Coin,102.81,5.33,6.43,109.23,2025-07-07
MS-000293,2025-07-19,8552,Market Stall,Open,Coin,92.36,5.44,6.14,98.5,2025-07-19
MS-000294,2025-07-09,10137,Market Stall,Closed,Coin,223.29,6.19,19.18,242.47,2025-07-09
MS-000295,2025-07-17,8295,Market Stall,Closed,Coin,71.83,1.23,4.49,76.31,2025-07-17
MS-000296,2025-08-04,9191,Market Stall,Closed,Coin,72.51,3.2,4.53,77.04,2025-08-04
MS-000297,2025-08-21,10267,Market Stall,Closed,Coin,181.92,9.63,12.19,194.1,2025-08-21
MS-000298,2025-08-07,7317,Market Stall,Closed,Coin,104.65,4.93,6.54,111.19,2025-08-07
MS-000299,2025-09-07,10048,Market Stall,Closed,Coin,79.39,1.62,5.29,84.69,2025-09-07
MS-000300,2025-09-01,10318,Market Stall,Open,Coin,234.69,5.26,17.07,251.76,2025-09-01
MS-000301,2025-08-28,9227,Market Stall,Closed,Coin,122.1,6.69,7.63,129.73,2025-08-28
MS-000302,2025-09-21,10049,Market Stall,Shipped,Coin,245.17,10.51,17.58,262.75,2025-09-21
MS-000303,2025-07-04,8386,Market Stall,Closed,Coin,84.91,0.88,8.33,93.24,2025-07-04
MS-000304,2025-09-10,8771,Market Stall,Shipped,Coin,232.14,9.46,14.51,246.65,2025-09-10
MS-000305,2025-08-17,7133,Market Stall,Closed,Coin,108.03,4.34,9.6,117.64,2025-08-17
MS-000306,2025-08-25,8911,Market Stall,Shipped,Coin,60.99,1.35,3.92,64.91,2025-08-25
MS-000307,2025-07-04,8917,Market Stall,Closed,Coin,97.0,3.71,8.72,105.72,2025-07-04
MS-000308,2025-07-26,7229,Market Stall,Closed,Coin,93.28,5.34,6.56,99.83,2025-07-26
MS-000309,2025-08-06,9708,Market Stall,Closed,Coin,112.72,3.87,7.75,120.47,2025-08-06
MS-000310,2025-08-29,8899,Market Stall,Shipped,Coin,197.83,8.68,16.69,214.52,2025-08-29
MS-000311,2025-09-23,7893,Market Stall,Shipped,Coin,234.53,15.59,19.1,253.63,2025-09-23
MS-000312,2025-07-23,8623,Market Stall,Shipped,Coin,139.58,4.31,13.71,153.29,2025-07-23
MS-000313,2025-09-10,7483,Market Stall,Closed,Coin,229.44,9.82,17.17,246.61,2025-09-10
MS-000314,2025-08-02,10245,Market Stall,Shipped,Coin,195.46,4.96,13.38,208.84,2025-08-02
MS-000315,2025-08-31,9440,Market Stall,Closed,Coin,199.03,9.28,13.46,212.49,2025-08-31
MS-000316,2025-07-08,9607,Market Stall,Shipped,Coin,288.88,5.28,20.91,309.79,2025-07-08
MS-000317,2025-07-05,7529,Market Stall,Closed,Coin,154.51,9.01,13.05,167.56,2025-07-05
MS-000318,2025-09-28,7307,Market Stall,Closed,Coin,165.5,7.7,14.69,180.19,2025-09-28
MS-000319,2025-07-21,8332,Market Stall,Closed,Coin,139.27,2.74,10.64,149.92,2025-07-21
MS-000320,2025-08-07,7952,Market Stall,Shipped,Coin,47.94,1.45,3.0,50.93,2025-08-07
MS-000321,2025-08-15,8031,Market Stall,Closed,Coin,156.81,7.68,11.38,168.19,2025-08-15
MS-000322,2025-08-15,8719,Market Stall,Closed,Coin,191.34,2.03,14.69,206.03,2025-08-15
MS-000323,2025-09-10,10362,Market Stall,Shipped,Coin,184.45,9.33,15.05,199.5,2025-09-10
MS-000324,2025-07-08,8425,Market Stall,Closed,Coin,207.09,5.67,12.94,220.03,2025-07-08
MS-000325,2025-07-17,8642,Market Stall,Closed,Coin,89.73,3.85,5.61,95.34,2025-07-17
MS-000326,2025-07-25,8003,Market Stall,Closed,Coin,102.4,2.89,9.49,111.88,2025-07-25
MS-000327,2025-07-22,7507,Market Stall,Shipped,Coin,126.33,4.78,8.81,135.14,2025-07-22
MS-000328,2025-07-27,7492,Market Stall,Shipped,Coin,170.58,2.98,13.86,184.44,2025-07-27
MS-000329,2025-07-12,8391,Market Stall,Closed,Coin,198.92,6.3,14.11,213.02,2025-07-12
MS-000330,2025-08-03,9649,Market Stall,Shipped,Coin,85.83,4.02,6.09,91.92,2025-08-03
MS-000331,2025-08-23,7706,Market Stall,Open,Coin,88.93,3.17,6.13,95.05,2025-08-23
MS-000332,2025-08-19,7462,Market Stall,Shipped,Coin,149.37,5.54,9.34,158.71,2025-08-19
MS-000333,2025-08-12,10599,Market Stall,Closed,Coin,209.73,4.85,16.02,225.75,2025-08-12
MS-000334,2025-07-24,8585,Market Stall,Closed,Coin,164.99,4.88,11.63,176.61,2025-07-24
MS-000335,2025-07-03,7912,Market Stall,Closed,Coin,122.61,3.65,9.46,132.07,2025-07-03
MS-000336,2025-07-02,7566,Market Stall,Shipped,Coin,156.84,4.86,9.8,166.64,2025-07-02
MS-000337,2025-09-09,8039,Market Stall,Shipped,Coin,151.22,4.45,12.85,164.07,2025-09-09
MS-000338,2025-09-01,8149,Market Stall,Closed,Coin,208.11,6.41,13.01,221.12,2025-09-01
MS-000339,2025-07-10,10357,Market Stall,Closed,Coin,331.93,14.66,29.19,361.12,2025-07-10
MS-000340,2025-07-25,9453,Market Stall,Shipped,Coin,198.31,7.0,13.21,211.52,2025-07-25
MS-000341,2025-08-03,7026,Market Stall,Shipped,Coin,156.61,5.85,9.79,166.4,2025-08-03
MS-000342,2025-07-18,9607,Market Stall,Closed,Coin,121.51,5.14,9.13,130.64,2025-07-18
MS-000343,2025-08-27,8782,Market Stall,Closed,Coin,212.78,9.88,19.55,232.33,2025-08-27
MS-000344,2025-07-18,7040,Market Stall,Closed,Coin,101.01,3.48,6.31,107.32,2025-07-18
MS-000345,2025-09-25,7726,Market Stall,Closed,Coin,172.77,5.71,11.58,184.36,2025-09-25
MS-000346,2025-08-15,7611,Market Stall,Closed,Coin,162.56,1.73,14.26,176.82,2025-08-15
MS-000347,2025-08-01,7744,Market Stall,Shipped,Coin,118.94,2.34,7.67,126.61,2025-08-01
MS-000348,2025-09-21,8834,Market Stall,Shipped,Coin,341.44,14.93,22.08,363.52,2025-09-21
MS-000349,2025-08-27,8479,Market Stall,Closed,Coin,156.19,3.33,13.31,169.49,2025-08-27
MS-000350,2025-09-14,10435,Market Stall,Closed,Coin,64.16,3.24,4.01,68.17,2025-09-14
MS-000351,2025-07-21,10168,Market Stall,Closed,Coin,43.53,2.5,2.72,46.25,2025-07-21
MS-000352,2025-09-13,9010,Market Stall,Shipped,Coin,108.71,2.42,7.21,115.93,2025-09-13
MS-000353,2025-07-05,7134,Market Stall,Shipped,Coin,159.56,11.27,10.36,169.93,2025-07-05
MS-000354,2025-07-21,10423,Market Stall,Shipped,Coin,166.45,8.64,12.38,178.83,2025-07-21
MS-000355,2025-07-16,9403,Market Stall,Open,Coin,58.82,0.47,3.68,62.5,2025-07-16
MS-000356,2025-09-01,8248,Market Stall,Closed,Coin,170.98,8.65,12.57,183.55,2025-09-01
MS-000357,2025-09-14,10032,Market Stall,Closed,Coin,68.38,1.64,4.27,72.65,2025-09-14
MS-000358,2025-08-11,7767,Market Stall,Shipped,Coin,101.88,4.82,6.96,108.84,2025-08-11
MS-000359,2025-07-12,8362,Market Stall,Shipped,Coin,126.19,5.84,7.89,134.08,2025-07-12
MS-000360,2025-09-04,9626,Market Stall,Shipped,Coin,245.16,8.22,19.81,264.97,2025-09-04
MS-000361,2025-07-19,10306,Market Stall,Closed,Coin,123.15,2.82,8.97,132.12,2025-07-19
MS-000362,2025-07-21,10424,Market Stall,Closed,Coin,240.88,12.61,15.49,256.36,2025-07-21
MS-000363,2025-08-09,7116,Market Stall,Closed,Coin,37.68,1.22,2.5,40.18,2025-08-09
MS-000364,2025-08-10,10026,Market Stall,Shipped,Coin,73.48,4.59,4.59,78.07,2025-08-10
MS-000365,2025-09-02,7893,Market Stall,Closed,Coin,161.91,6.37,12.07,173.98,2025-09-02
MS-000366,2025-07-30,10073,Market Stall,Closed,Coin,167.39,12.33,14.69,182.07,2025-07-30
MS-000367,2025-07-19,8544,Market Stall,Shipped,Coin,331.58,18.33,22.2,353.77,2025-07-19
MS-000368,2025-08-29,7706,Market Stall,Shipped,Coin,109.31,3.73,6.83,116.14,2025-08-29
MS-000369,2025-08-23,7719,Market Stall,Shipped,Coin,75.44,3.2,4.72,80.16,2025-08-23
MS-000370,2025-08-18,7678,Market Stall,Shipped,Coin,77.41,2.41,4.84,82.25,2025-08-18
MS-000371,2025-07-11,10174,Market Stall,Open,Coin,141.04,6.87,11.76,152.8,2025-07-11
MS-000372,2025-07-26,7354,Market Stall,Closed,Coin,154.3,6.24,12.61,166.91,2025-07-26
MS-000373,2025-08-31,8765,Market Stall,Closed,Coin,222.93,8.57,13.93,236.87,2025-08-31
MS-000374,2025-08-22,9150,Market Stall,Closed,Coin,221.7,7.82,22.02,243.72,2025-08-22
MS-000375,2025-09-30,8348,Market Stall,Shipped,Coin,270.92,13.29,16.93,287.85,2025-09-30
MS-000376,2025-08-21,7335,Market Stall,Open,Coin,235.05,9.61,14.69,249.74,2025-08-21
MS-000377,2025-09-18,10025,Market Stall,Closed,Coin,43.63,1.42,2.73,46.36,2025-09-18
MS-000378,2025-07-05,8737,Market Stall,Shipped,Coin,208.36,9.74,18.03,226.39,2025-07-05
MS-000379,2025-09-06,9457,Market Stall,Shipped,Coin,124.73,5.07,10.82,135.55,2025-09-06
MS-000380,2025-09-02,8203,Market Stall,Closed,Coin,106.37,6.1,8.72,115.09,2025-09-02
MS-000381,2025-07-22,7400,Market Stall,Closed,Coin,88.06,3.38,5.5,93.56,2025-07-22
MS-000382,2025-08-02,10346,Market Stall,Closed,Coin,87.31,4.77,5.46,92.77,2025-08-02
MS-000383,2025-09-23,8948,Market Stall,Closed,Coin,38.82,0.76,2.82,41.64,2025-09-23
MS-000384,2025-09-22,8871,Market Stall,Open,Coin,133.16,5.54,8.32,141.48,2025-09-22
MS-000385,2025-07-16,8610,Market Stall,Closed,Coin,295.84,11.41,18.49,314.33,2025-07-16
MS-000386,2025-09-03,7587,Market Stall,Closed,Coin,114.83,4.46,8.78,123.62,2025-09-03
MS-000387,2025-08-10,8753,Market Stall,Closed,Coin,146.45,8.83,9.53,155.97,2025-08-10
MS-000388,2025-07-27,8443,Market Stall,Closed,Coin,172.06,9.29,12.32,184.38,2025-07-27
MS-000389,2025-09-21,8265,Market Stall,Closed,Coin,56.29,1.77,3.52,59.81,2025-09-21
MS-000390,2025-07-05,7284,Market Stall,Closed,Coin,148.42,5.6,9.28,157.7,2025-07-05
MS-000391,2025-08-03,7544,Market Stall,Closed,Coin,77.23,4.76,6.18,83.41,2025-08-03
MS-000392,2025-08-15,8172,Market Stall,Shipped,Coin,85.88,4.87,5.61,91.49,2025-08-15
MS-000393,2025-09-03,9005,Market Stall,Open,Coin,122.08,9.95,7.63,129.71,2025-09-03
MS-000394,2025-07-21,7816,Market Stall,Closed,Coin,54.69,2.12,3.75,58.44,2025-07-21
MS-000395,2025-07-02,9512,Market Stall,Closed,Coin,32.08,1.67,2.47,34.55,2025-07-02
MS-000396,2025-08-20,9047,Market Stall,Closed,Coin,120.04,3.09,10.77,130.8,2025-08-20
MS-000397,2025-07-13,8573,Market Stall,Shipped,Coin,79.27,2.17,4.95,84.23,2025-07-13
MS-000398,2025-07-27,7557,Market Stall,Shipped,Coin,104.59,1.79,8.61,113.2,2025-07-27
MS-000399,2025-09-11,8574,Market Stall,Shipped,Coin,93.67,4.7,5.85,99.53,2025-09-11
MS-000400,2025-07-15,9360,Market Stall,Shipped,Coin,115.96,6.36,8.21,124.17,2025-07-15
MS-000401,2025-07-14,10398,Market Stall,Shipped,Coin,73.71,2.0,4.61,78.31,2025-07-14
MS-000402,2025-08-25,9868,Market Stall,Shipped,Coin,68.65,2.39,4.29,72.94,2025-08-25
MS-000403,2025-09-25,8987,Market Stall,Closed,Coin,38.74,0.73,2.42,41.16,2025-09-25
MS-000404,2025-07-14,10260,Market Stall,Shipped,Coin,108.18,2.61,9.48,117.66,2025-07-14
MS-000405,2025-07-21,8711,Market Stall,Shipped,Coin,127.05,8.56,7.94,134.99,2025-07-21
MS-000406,2025-07-21,8195,Market Stall,Closed,Coin,238.78,11.62,21.51,260.29,2025-07-21
MS-000407,2025-08-06,8350,Market Stall,Open,Coin,39.81,1.4,2.74,42.56,2025-08-06
MS-000408,2025-09-26,9257,Market Stall,Closed,Coin,80.4,3.6,5.02,85.42,2025-09-26
MS-000409,2025-09-27,9739,Market Stall,Closed,Coin,163.56,5.52,12.48,176.03,2025-09-27
MS-000410,2025-07-12,9529,Market Stall,Open,Coin,196.71,11.77,12.93,209.65,2025-07-12
MS-000411,2025-09-01,8084,Market Stall,Open,Coin,145.41,8.49,11.99,157.41,2025-09-01
MS-000412,2025-08-04,10305,Market Stall,Closed,Coin,48.67,1.68,3.04,51.71,2025-08-04
MS-000413,2025-07-11,8741,Market Stall,Closed,Coin,82.87,4.42,5.18,88.05,2025-07-11
MS-000414,2025-09-16,8959,Market Stall,Shipped,Coin,182.05,8.97,14.57,196.62,2025-09-16
MS-000415,2025-09-07,10204,Market Stall,Closed,Coin,227.98,7.73,15.81,243.8,2025-09-07
MS-000416,2025-07-30,7014,Market Stall,Shipped,Coin,170.66,3.88,12.95,183.61,2025-07-30
MS-000417,2025-07-05,9841,Market Stall,Closed,Coin,155.57,6.85,12.76,168.33,2025-07-05
MS-000418,2025-07-30,7794,Market Stall,Shipped,Coin,77.0,3.27,4.81,81.81,2025-07-30
MS-000419,2025-07-07,10103,Market Stall,Open,Coin,183.3,3.68,15.83,199.13,2025-07-07
MS-000420,2025-07-17,9812,Market Stall,Shipped,Coin,186.04,11.68,15.25,201.3,2025-07-17
MS-000421,2025-07-01,9835,Market Stall,Closed,Coin,295.72,6.0,22.6,318.33,2025-07-01
MS-000422,2025-08-29,8738,Market Stall,Closed,Coin,78.34,3.05,5.82,84.16,2025-08-29
MS-000423,2025-08-28,7167,Market Stall,Shipped,Coin,58.88,1.65,3.68,62.56,2025-08-28
MS-000424,2025-08-29,10162,Market Stall,Closed,Coin,84.75,2.52,5.3,90.04,2025-08-29
MS-000425,2025-07-25,9641,Market Stall,Closed,Coin,52.07,3.41,4.99,57.06,2025-07-25
MS-000426,2025-09-25,9418,Market Stall,Closed,Coin,168.48,7.47,12.46,180.94,2025-09-25
MS-000427,2025-08-22,10060,Market Stall,Closed,Coin,164.17,8.69,10.26,174.44,2025-08-22
MS-000428,2025-07-11,9330,Market Stall,Shipped,Coin,254.86,8.73,15.93,270.79,2025-07-11
MS-000429,2025-07-02,9688,Market Stall,Closed,Coin,160.42,3.88,10.57,170.98,2025-07-02
MS-000430,2025-07-22,7115,Market Stall,Closed,Coin,139.57,8.72,10.82,150.38,2025-07-22
MS-000431,2025-07-11,9851,Market Stall,Closed,Coin,166.28,6.71,11.85,178.13,2025-07-11
MS-000432,2025-08-27,10227,Market Stall,Closed,Coin,71.8,2.39,4.49,76.29,2025-08-27
MS-000433,2025-07-18,7441,Market Stall,Closed,Coin,95.05,1.93,5.94,100.99,2025-07-18
MS-000434,2025-07-09,9096,Market Stall,Shipped,Coin,98.19,4.09,7.36,105.55,2025-07-09
MS-000435,2025-07-14,9744,Market Stall,Open,Coin,277.02,3.77,20.64,297.66,2025-07-14
MS-000436,2025-08-14,8776,Market Stall,Closed,Coin,227.78,10.48,18.86,246.65,2025-08-14
MS-000437,2025-07-28,8191,Market Stall,Closed,Coin,139.2,5.73,8.7,147.9,2025-07-28
MS-000438,2025-09-12,7457,Market Stall,Closed,Coin,51.15,2.83,3.2,54.35,2025-09-12
MS-000439,2025-09-01,7874,Market Stall,Shipped,Coin,56.19,3.7,3.51,59.7,2025-09-01
MS-000440,2025-08-01,7535,Market Stall,Closed,Coin,140.89,6.47,10.91,151.79,2025-08-01
MS-000441,2025-07-09,7562,Market Stall,Closed,Coin,203.27,10.39,16.73,220.0,2025-07-09
MS-000442,2025-09-02,7459,Market Stall,Closed,Coin,125.76,7.4,7.86,133.62,2025-09-02
MS-000443,2025-09-30,7508,Market Stall,Closed,Coin,106.65,0.99,6.67,113.32,2025-09-30
MS-000444,2025-07-17,10006,Market Stall,Closed,Coin,105.47,2.77,6.59,112.06,2025-07-17
MS-000445,2025-09-01,8034,Market Stall,Open,Coin,212.7,10.88,14.25,226.95,2025-09-01
MS-000446,2025-07-28,10473,Market Stall,Closed,Coin,137.13,9.13,8.57,145.7,2025-07-28
MS-000447,2025-08-23,9100,Market Stall,Closed,Coin,62.74,4.34,4.73,67.48,2025-08-23
MS-000448,2025-08-25,9574,Market Stall,Closed,Coin,120.35,6.39,8.48,128.82,2025-08-25
MS-000449,2025-07-02,9806,Market Stall,Closed,Coin,85.61,1.96,5.35,90.96,2025-07-02
MS-000450,2025-07-31,8157,Market Stall,Closed,Coin,157.29,4.27,9.83,167.12,2025-07-31
MS-000451,2025-08-20,7600,Market Stall,Shipped,Coin,145.74,6.78,9.11,154.85,2025-08-20
MS-000452,2025-07-17,8098,Market Stall,Closed,Coin,190.88,9.84,12.53,203.42,2025-07-17
MS-000453,2025-07-18,7811,Market Stall,Shipped,Coin,93.69,6.25,6.82,100.5,2025-07-18
MS-000454,2025-07-18,10382,Market Stall,Closed,Coin,161.37,7.48,11.43,172.8,2025-07-18
MS-000455,2025-09-21,7487,Market Stall,Closed,Coin,252.81,10.84,20.02,272.83,2025-09-21
MS-000456,2025-09-25,7393,Market Stall,Shipped,Coin,116.35,4.85,10.14,126.5,2025-09-25
MS-000457,2025-08-26,7286,Market Stall,Shipped,Coin,77.42,5.21,4.99,82.41,2025-08-26
MS-000458,2025-07-09,10257,Market Stall,Closed,Coin,119.8,6.28,8.73,128.52,2025-07-09
MS-000459,2025-09-04,8266,Market Stall,Closed,Coin,160.88,3.98,11.38,172.26,2025-09-04
MS-000460,2025-08-19,10271,Market Stall,Closed,Coin,93.89,6.92,6.99,100.88,2025-08-19
MS-000461,2025-08-04,7403,Market Stall,Closed,Coin,215.44,7.97,13.47,228.91,2025-08-04
MS-000462,2025-07-15,10464,Market Stall,Shipped,Coin,99.16,3.6,9.27,108.43,2025-07-15
MS-000463,2025-08-06,9757,Market Stall,Closed,Coin,130.3,7.26,9.61,139.9,2025-08-06
MS-000464,2025-08-14,9342,Market Stall,Shipped,Coin,183.33,4.6,11.46,194.79,2025-08-14
MS-000465,2025-07-07,9012,Market Stall,Closed,Coin,240.08,11.48,16.73,256.81,2025-07-07
MS-000466,2025-09-20,10267,Market Stall,Shipped,Coin,142.73,5.16,10.44,153.17,2025-09-20
MS-000467,2025-08-29,9351,Market Stall,Closed,Coin,93.04,3.89,6.89,99.94,2025-08-29
MS-000468,2025-07-03,9561,Market Stall,Shipped,Coin,130.4,5.26,8.45,138.85,2025-07-03
MS-000469,2025-09-15,10382,Market Stall,Open,Coin,75.23,2.06,7.19,82.42,2025-09-15
MS-000470,2025-09-27,9998,Market Stall,Shipped,Coin,40.1,2.09,2.51,42.61,2025-09-27
MS-000471,2025-09-19,9280,Market Stall,Closed,Coin,96.47,4.51,6.03,102.5,2025-09-19
MS-000472,2025-08-01,8387,Market Stall,Closed,Coin,169.14,7.89,10.57,179.71,2025-08-01
MS-000473,2025-07-26,7722,Market Stall,Shipped,Coin,111.59,4.33,8.44,120.03,2025-07-26
MS-000474,2025-07-11,7299,Market Stall,Closed,Coin,55.42,2.02,3.46,58.88,2025-07-11
MS-000475,2025-08-05,7815,Market Stall,Closed,Coin,73.55,3.78,4.6,78.15,2025-08-05
MS-000476,2025-09-08,9290,Market Stall,Closed,Coin,72.8,3.81,5.34,78.14,2025-09-08
MS-000477,2025-07-16,7634,Market Stall,Closed,Coin,111.0,3.39,7.8,118.8,2025-07-16
MS-000478,2025-07-30,7213,Market Stall,Closed,Coin,109.18,5.76,7.43,116.61,2025-07-30
MS-000479,2025-09-26,7961,Market Stall,Closed,Coin,92.02,3.32,5.97,97.99,2025-09-26
